X1,participant,item_type,sentence_num,cond,word,RT,full_sentence
2834,Par_J,DashedSentence,20,cond_B_dog,entire,261,The entire city was talking about a mad cat that was seen digging through trash cans.
2835,Par_J,DashedSentence,20,cond_B_dog,city,604,The entire city was talking about a mad cat that was seen digging through trash cans.
2836,Par_J,DashedSentence,20,cond_B_dog,was,552,The entire city was talking about a mad cat that was seen digging through trash cans.
2837,Par_J,DashedSentence,20,cond_B_dog,talking,268,The entire city was talking about a mad cat that was seen digging through trash cans.
2838,Par_J,DashedSentence,20,cond_B_dog,about,259,The entire city was talking about a mad cat that was seen digging through trash cans.
2839,Par_J,DashedSentence,20,cond_B_dog,a,631,The entire city was talking about a mad cat that was seen digging through trash cans.
2840,Par_J,DashedSentence,20,cond_B_dog,mad,663,The entire city was talking about a mad cat that was seen digging through trash cans.
2841,Par_J,DashedSentence,20,cond_B_dog,cat,642,The entire city was talking about a mad cat that was seen digging through trash cans.
2842,Par_J,DashedSentence,20,cond_B_dog,that,729,The entire city was talking about a mad cat that was seen digging through trash cans.
2843,Par_J,DashedSentence,20,cond_B_dog,was,618,The entire city was talking about a mad cat that was seen digging through trash cans.
2844,Par_J,DashedSentence,20,cond_B_dog,seen,748,The entire city was talking about a mad cat that was seen digging through trash cans.
2845,Par_J,DashedSentence,20,cond_B_dog,digging,334,The entire city was talking about a mad cat that was seen digging through trash cans.
2846,Par_J,DashedSentence,20,cond_B_dog,through,294,The entire city was talking about a mad cat that was seen digging through trash cans.
2847,Par_J,DashedSentence,20,cond_B_dog,trash,414,The entire city was talking about a mad cat that was seen digging through trash cans.
2848,Par_J,DashedSentence,20,cond_B_dog,cans,598,The entire city was talking about a mad cat that was seen digging through trash cans.
2849,Par_J,DashedSentence,21,cond_B_dog,Poppy,353,Poppy read in the newspaper that a barking cat had been identified.
2850,Par_J,DashedSentence,21,cond_B_dog,read,673,Poppy read in the newspaper that a barking cat had been identified.
2851,Par_J,DashedSentence,21,cond_B_dog,in,609,Poppy read in the newspaper that a barking cat had been identified.
2852,Par_J,DashedSentence,21,cond_B_dog,the,516,Poppy read in the newspaper that a barking cat had been identified.
2853,Par_J,DashedSentence,21,cond_B_dog,newspaper,338,Poppy read in the newspaper that a barking cat had been identified.
2854,Par_J,DashedSentence,21,cond_B_dog,that,616,Poppy read in the newspaper that a barking cat had been identified.
2855,Par_J,DashedSentence,21,cond_B_dog,a,585,Poppy read in the newspaper that a barking cat had been identified.
2856,Par_J,DashedSentence,21,cond_B_dog,barking,341,Poppy read in the newspaper that a barking cat had been identified.
2857,Par_J,DashedSentence,21,cond_B_dog,cat,659,Poppy read in the newspaper that a barking cat had been identified.
2858,Par_J,DashedSentence,21,cond_B_dog,had,627,Poppy read in the newspaper that a barking cat had been identified.
2859,Par_J,DashedSentence,21,cond_B_dog,been,554,Poppy read in the newspaper that a barking cat had been identified.
2860,Par_J,DashedSentence,21,cond_B_dog,identified,256,Poppy read in the newspaper that a barking cat had been identified.
2861,Par_J,DashedSentence,22,cond_B_dog,The,637,The doctor had a lap cat to keep her company after her shifts.
2862,Par_J,DashedSentence,22,cond_B_dog,doctor,326,The doctor had a lap cat to keep her company after her shifts.
2863,Par_J,DashedSentence,22,cond_B_dog,had,657,The doctor had a lap cat to keep her company after her shifts.
2864,Par_J,DashedSentence,22,cond_B_dog,a,596,The doctor had a lap cat to keep her company after her shifts.
2865,Par_J,DashedSentence,22,cond_B_dog,lap,648,The doctor had a lap cat to keep her company after her shifts.
2866,Par_J,DashedSentence,22,cond_B_dog,cat,511,The doctor had a lap cat to keep her company after her shifts.
2867,Par_J,DashedSentence,22,cond_B_dog,to,565,The doctor had a lap cat to keep her company after her shifts.
2868,Par_J,DashedSentence,22,cond_B_dog,keep,602,The doctor had a lap cat to keep her company after her shifts.
2869,Par_J,DashedSentence,22,cond_B_dog,her,536,The doctor had a lap cat to keep her company after her shifts.
2870,Par_J,DashedSentence,22,cond_B_dog,company,208,The doctor had a lap cat to keep her company after her shifts.
2871,Par_J,DashedSentence,22,cond_B_dog,after,233,The doctor had a lap cat to keep her company after her shifts.
2872,Par_J,DashedSentence,22,cond_B_dog,her,543,The doctor had a lap cat to keep her company after her shifts.
2873,Par_J,DashedSentence,22,cond_B_dog,shifts,196,The doctor had a lap cat to keep her company after her shifts.
2874,Par_J,DashedSentence,23,cond_B_dog,Georgie,297,Georgie was the best cat that had ever taken part in the contest.
2875,Par_J,DashedSentence,23,cond_B_dog,was,509,Georgie was the best cat that had ever taken part in the contest.
2876,Par_J,DashedSentence,23,cond_B_dog,the,537,Georgie was the best cat that had ever taken part in the contest.
2877,Par_J,DashedSentence,23,cond_B_dog,best,510,Georgie was the best cat that had ever taken part in the contest.
2878,Par_J,DashedSentence,23,cond_B_dog,cat,496,Georgie was the best cat that had ever taken part in the contest.
2879,Par_J,DashedSentence,23,cond_B_dog,that,579,Georgie was the best cat that had ever taken part in the contest.
2880,Par_J,DashedSentence,23,cond_B_dog,had,558,Georgie was the best cat that had ever taken part in the contest.
2881,Par_J,DashedSentence,23,cond_B_dog,ever,533,Georgie was the best cat that had ever taken part in the contest.
2882,Par_J,DashedSentence,23,cond_B_dog,taken,222,Georgie was the best cat that had ever taken part in the contest.
2883,Par_J,DashedSentence,23,cond_B_dog,part,469,Georgie was the best cat that had ever taken part in the contest.
2884,Par_J,DashedSentence,23,cond_B_dog,in,567,Georgie was the best cat that had ever taken part in the contest.
2885,Par_J,DashedSentence,23,cond_B_dog,the,540,Georgie was the best cat that had ever taken part in the contest.
2886,Par_J,DashedSentence,23,cond_B_dog,contest,202,Georgie was the best cat that had ever taken part in the contest.
2887,Par_K,DashedSentence,19,cond_B_dog,Louise,264,Louise was interested to hear how the guide cat was adapting to his new home.
2888,Par_K,DashedSentence,19,cond_B_dog,was,489,Louise was interested to hear how the guide cat was adapting to his new home.
2889,Par_K,DashedSentence,19,cond_B_dog,interested,210,Louise was interested to hear how the guide cat was adapting to his new home.
2890,Par_K,DashedSentence,19,cond_B_dog,to,562,Louise was interested to hear how the guide cat was adapting to his new home.
2891,Par_K,DashedSentence,19,cond_B_dog,hear,573,Louise was interested to hear how the guide cat was adapting to his new home.
2892,Par_K,DashedSentence,19,cond_B_dog,how,535,Louise was interested to hear how the guide cat was adapting to his new home.
2893,Par_K,DashedSentence,19,cond_B_dog,the,543,Louise was interested to hear how the guide cat was adapting to his new home.
2894,Par_K,DashedSentence,19,cond_B_dog,guide,271,Louise was interested to hear how the guide cat was adapting to his new home.
2895,Par_K,DashedSentence,19,cond_B_dog,cat,546,Louise was interested to hear how the guide cat was adapting to his new home.
2896,Par_K,DashedSentence,19,cond_B_dog,was,541,Louise was interested to hear how the guide cat was adapting to his new home.
2897,Par_K,DashedSentence,19,cond_B_dog,adapting,222,Louise was interested to hear how the guide cat was adapting to his new home.
2898,Par_K,DashedSentence,19,cond_B_dog,to,515,Louise was interested to hear how the guide cat was adapting to his new home.
2899,Par_K,DashedSentence,19,cond_B_dog,his,527,Louise was interested to hear how the guide cat was adapting to his new home.
2900,Par_K,DashedSentence,19,cond_B_dog,new,472,Louise was interested to hear how the guide cat was adapting to his new home.
2901,Par_K,DashedSentence,19,cond_B_dog,home,536,Louise was interested to hear how the guide cat was adapting to his new home.
2902,Par_K,DashedSentence,20,cond_B_dog,The,561,The entire city was talking about a mad cat that was seen digging through trash cans.
2903,Par_K,DashedSentence,20,cond_B_dog,entire,240,The entire city was talking about a mad cat that was seen digging through trash cans.
2904,Par_K,DashedSentence,20,cond_B_dog,city,528,The entire city was talking about a mad cat that was seen digging through trash cans.
2905,Par_K,DashedSentence,20,cond_B_dog,was,503,The entire city was talking about a mad cat that was seen digging through trash cans.
2906,Par_K,DashedSentence,20,cond_B_dog,talking,247,The entire city was talking about a mad cat that was seen digging through trash cans.
2907,Par_K,DashedSentence,20,cond_B_dog,about,241,The entire city was talking about a mad cat that was seen digging through trash cans.
2908,Par_K,DashedSentence,20,cond_B_dog,a,450,The entire city was talking about a mad cat that was seen digging through trash cans.
2909,Par_K,DashedSentence,20,cond_B_dog,mad,525,The entire city was talking about a mad cat that was seen digging through trash cans.
2910,Par_K,DashedSentence,20,cond_B_dog,cat,566,The entire city was talking about a mad cat that was seen digging through trash cans.
2911,Par_K,DashedSentence,20,cond_B_dog,that,562,The entire city was talking about a mad cat that was seen digging through trash cans.
2912,Par_K,DashedSentence,20,cond_B_dog,was,541,The entire city was talking about a mad cat that was seen digging through trash cans.
2913,Par_K,DashedSentence,20,cond_B_dog,seen,501,The entire city was talking about a mad cat that was seen digging through trash cans.
2914,Par_K,DashedSentence,20,cond_B_dog,digging,252,The entire city was talking about a mad cat that was seen digging through trash cans.
2915,Par_K,DashedSentence,20,cond_B_dog,through,178,The entire city was talking about a mad cat that was seen digging through trash cans.
2916,Par_K,DashedSentence,20,cond_B_dog,trash,304,The entire city was talking about a mad cat that was seen digging through trash cans.
2917,Par_K,DashedSentence,20,cond_B_dog,cans,561,The entire city was talking about a mad cat that was seen digging through trash cans.
2918,Par_K,DashedSentence,21,cond_B_dog,Poppy,294,Poppy read in the newspaper that a barking cat had been identified.
2919,Par_K,DashedSentence,21,cond_B_dog,read,548,Poppy read in the newspaper that a barking cat had been identified.
2920,Par_K,DashedSentence,21,cond_B_dog,in,869,Poppy read in the newspaper that a barking cat had been identified.
2921,Par_K,DashedSentence,21,cond_B_dog,the,1007,Poppy read in the newspaper that a barking cat had been identified.
2922,Par_K,DashedSentence,21,cond_B_dog,newspaper,649,Poppy read in the newspaper that a barking cat had been identified.
2923,Par_K,DashedSentence,21,cond_B_dog,that,872,Poppy read in the newspaper that a barking cat had been identified.
2924,Par_K,DashedSentence,21,cond_B_dog,a,851,Poppy read in the newspaper that a barking cat had been identified.
2925,Par_K,DashedSentence,21,cond_B_dog,barking,794,Poppy read in the newspaper that a barking cat had been identified.
2926,Par_K,DashedSentence,21,cond_B_dog,cat,992,Poppy read in the newspaper that a barking cat had been identified.
2927,Par_K,DashedSentence,21,cond_B_dog,had,1025,Poppy read in the newspaper that a barking cat had been identified.
2928,Par_K,DashedSentence,21,cond_B_dog,been,982,Poppy read in the newspaper that a barking cat had been identified.
2929,Par_K,DashedSentence,21,cond_B_dog,identified,721,Poppy read in the newspaper that a barking cat had been identified.
2930,Par_K,DashedSentence,22,cond_B_dog,The,1098,The doctor had a lap cat to keep her company after her shifts.
2931,Par_K,DashedSentence,22,cond_B_dog,doctor,653,The doctor had a lap cat to keep her company after her shifts.
2932,Par_K,DashedSentence,22,cond_B_dog,had,995,The doctor had a lap cat to keep her company after her shifts.
2933,Par_K,DashedSentence,22,cond_B_dog,a,977,The doctor had a lap cat to keep her company after her shifts.
2934,Par_K,DashedSentence,22,cond_B_dog,lap,854,The doctor had a lap cat to keep her company after her shifts.
2935,Par_K,DashedSentence,22,cond_B_dog,cat,994,The doctor had a lap cat to keep her company after her shifts.
2936,Par_K,DashedSentence,22,cond_B_dog,to,944,The doctor had a lap cat to keep her company after her shifts.
2937,Par_K,DashedSentence,22,cond_B_dog,keep,985,The doctor had a lap cat to keep her company after her shifts.
2938,Par_K,DashedSentence,22,cond_B_dog,her,948,The doctor had a lap cat to keep her company after her shifts.
2939,Par_K,DashedSentence,22,cond_B_dog,company,670,The doctor had a lap cat to keep her company after her shifts.
2940,Par_K,DashedSentence,22,cond_B_dog,after,652,The doctor had a lap cat to keep her company after her shifts.
2941,Par_K,DashedSentence,22,cond_B_dog,her,919,The doctor had a lap cat to keep her company after her shifts.
2942,Par_K,DashedSentence,22,cond_B_dog,shifts,706,The doctor had a lap cat to keep her company after her shifts.
